Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
El Salvador,SLV,Surface area (sq. km),AG.SRF.TOTL.K2,21040,21040,21040,..,..
El Salvador,SLV,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,58560345367.2006,67623210509.8633,74584847418.3675,80003362561.6454,84069963659.7839
Grenada,GRD,"Population, total",SP.POP.TOTL,116341,116688,116913,117081,117207
Grenada,GRD,Surface area (sq. km),AG.SRF.TOTL.K2,340,340,340,..,..
Grenada,GRD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1670787843.20161,1785107389.63748,2052376386.20236,2225731369.77757,2363736937.19831
Guatemala,GTM,"Population, total",SP.POP.TOTL,17357325,17598650,17847877,18124838,18406359
Guatemala,GTM,Surface area (sq. km),AG.SRF.TOTL.K2,108890,108890,108890,..,..
Guatemala,GTM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,190017068738.276,208106516253.135,232272538658.502,249132470255.789,264474716594.799
Guyana,GUY,"Population, total",SP.POP.TOTL,807481,815482,821637,826353,831087
Guyana,GUY,Surface area (sq. km),AG.SRF.TOTL.K2,214970,214970,214970,..,..
Guyana,GUY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,13581364399.677,18646751960.8246,32628001896.9885,45225503511.8058,66408625273.3259
Haiti,HTI,"Population, total",SP.POP.TOTL,11243848,11374586,11503606,11637398,11772557
Haiti,HTI,Surface area (sq. km),AG.SRF.TOTL.K2,27750,27750,27750,..,..
Haiti,HTI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,34891691692.7124,35658760079.8831,37558509107.2691,38184773698.6659,37477453598.1256
Honduras,HND,"Population, total",SP.POP.TOTL,10119640,10289877,10463872,10644851,10825703
Honduras,HND,Surface area (sq. km),AG.SRF.TOTL.K2,112490,112490,112490,..,..
Honduras,HND,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,54491208505.2883,63827909343.1217,71211813748.7635,76412349804.3719,81041415057.1236
Jamaica,JAM,"Population, total",SP.POP.TOTL,2830739,2837682,2839144,2839786,2839175
Jamaica,JAM,Surface area (sq. km),AG.SRF.TOTL.K2,10990,10990,10990,..,..
Jamaica,JAM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,25451633088.1949,27176946493.566,30634742220.3548,32563744657.7294,33111437467.4481
Mexico,MEX,"Population, total",SP.POP.TOTL,126799054,127648148,128613117,129739759,130861007
Mexico,MEX,Surface area (sq. km),AG.SRF.TOTL.K2,1964375,1964375,1964375,..,..
Mexico,MEX,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2454084724796.82,2652858835981.85,3006940450744.82,3224627506520.01,3361570175385.56
Nicaragua,NIC,"Population, total",SP.POP.TOTL,6565267,6644741,6730654,6823613,6916140
Nicaragua,NIC,Surface area (sq. km),AG.SRF.TOTL.K2,130370,130370,130370,..,..
Nicaragua,NIC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,41191106018.3216,47305035692.4433,52476847102.5256,56772319876.1377,60231278859.8267
Panama,PAN,"Population, total",SP.POP.TOTL,4293261,4345405,4400773,4458759,4515577
Panama,PAN,Surface area (sq. km),AG.SRF.TOTL.K2,75320,75320,75320,..,..
Panama,PAN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,115991046900.546,134415382039.559,159506658380.049,177473406612.851,186966392940.242
Paraguay,PRY,"Population, total",SP.POP.TOTL,6603739,6684182,6760464,6844146,6929153
Paraguay,PRY,Surface area (sq. km),AG.SRF.TOTL.K2,406752,406752,406752,..,..
Paraguay,PRY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,94492100805.0321,102977624582.579,110513599071.106,120213942441.323,128353419878.212
Peru,PER,"Population, total",SP.POP.TOTL,32838579,33155882,33475438,33845617,34217848
Peru,PER,Surface area (sq. km),AG.SRF.TOTL.K2,1285220,1285220,1285220,..,..
Peru,PER,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,412561044537.264,506640152835.223,558007303167.352,575755500916.112,609160441707.407
Puerto Rico (US),PRI,"Population, total",SP.POP.TOTL,3281590,3262711,3220137,3203792,3203295
Puerto Rico (US),PRI,Surface area (sq. km),AG.SRF.TOTL.K2,8870,8870,8870,..,..
Puerto Rico (US),PRI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,120954841139.023,132333844622.722,145960792688.495,151966227244.953,160662993787.144
Sint Maarten (Dutch part),SXM,"Population, total",SP.POP.TOTL,41008,41571,42139,42749,43350
Sint Maarten (Dutch part),SXM,Surface area (sq. km),AG.SRF.TOTL.K2,34,34,34,..,..
Sint Maarten (Dutch part),SXM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1595272169.0693,1683919292.28275,1980763467.4678,2130016574.19517,2257875752.07463
St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,46870,46763,46709,46758,46843
St. Kitts and Nevis,KNA,Surface area (sq. km),AG.SRF.TOTL.K2,260,260,260,..,..
St. Kitts and Nevis,KNA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1280771310.01142,1257766533.81363,1486796318.77658,1606969716.58137,1665025419.53542
St. Lucia,LCA,"Population, total",SP.POP.TOTL,178250,178522,178781,179285,179744
St. Lucia,LCA,Surface area (sq. km),AG.SRF.TOTL.K2,620,620,620,..,..
St. Lucia,LCA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2658092445.8899,3409978230.91316,4397900557.96638,4656839898.51058,4955061818.04914
St. Martin (French part),MAF,"Population, total",SP.POP.TOTL,31786,29961,28870,27515,26129
St. Martin (French part),MAF,Surface area (sq. km),AG.SRF.TOTL.K2,50,50,50,..,..
St. Martin (French part),MAF,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Population, total",SP.POP.TOTL,103526,102841,102046,101323,100616
St. Vincent and the Grenadines,VCT,Surface area (sq. km),AG.SRF.TOTL.K2,390,390,390,..,..
St. Vincent and the Grenadines,VCT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1587736725.00597,1666116701.3437,1840427498.43829,2008208590.20078,2140311608.05812
Suriname,SUR,"Population, total",SP.POP.TOTL,612317,617896,623164,628886,634431
Suriname,SUR,Surface area (sq. km),AG.SRF.TOTL.K2,163820,163820,163820,..,..
Suriname,SUR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,10376871438.022,11405269573.3629,12512408102.7077,13291848753.1644,13999818895.3817
Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,1366725,1367558,1365805,1367510,1368333
Trinidad and Tobago,TTO,Surface area (sq. km),AG.SRF.TOTL.K2,5130,5130,5130,..,..
Trinidad and Tobago,TTO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,36714254092.0185,41607493861.9341,45056280789.3976,47343724129.5556,49288895345.5197
Turks and Caicos Islands,TCA,"Population, total",SP.POP.TOTL,44386,45243,45847,46198,46535
Turks and Caicos Islands,TCA,Surface area (sq. km),AG.SRF.TOTL.K2,950,950,950,..,..
Turks and Caicos Islands,TCA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,866859707.740014,1133630688.91659,1385534118.5613,1632486730.74219,1766207429.49504
Uruguay,URY,"Population, total",SP.POP.TOTL,3398968,3396695,3390913,3388081,3386588
Uruguay,URY,Surface area (sq. km),AG.SRF.TOTL.K2,176220,176220,176220,..,..
Uruguay,URY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,87439329471.1228,99971136649.7861,111903244231.607,116790310507.257,123332335624.219
"Venezuela, RB",VEN,"Population, total",SP.POP.TOTL,28444077,28237826,28213017,28300854,28405543
"Venezuela, RB",VEN,Surface area (sq. km),AG.SRF.TOTL.K2,912050,912050,912050,..,..
"Venezuela, RB",VEN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Population, total",SP.POP.TOTL,106290,105870,105413,104917,104377
Virgin Islands (U.S.),VIR,Surface area (sq. km),AG.SRF.TOTL.K2,350,350,350,..,..
Virgin Islands (U.S.),VIR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,4437509717.07484,4964620106.61981,5248832928.55256,..,..
,,,,,,,,
,,,,,,,,
,,,,,,,,
Data from database: World Development Indicators,,,,,,,,
Last Updated: 07/01/2025,,,,,,,,
Code,License Type,Indicator Name,Long definition,Source,Topic,Dataset,Unit of measure,Periodicity,Aggregation method,Statistical concept and methodology,Development relevance,Limitations and exceptions,General comments,Other notes,License URL
SP.POP.TOTL,CC BY-4.0,"Population, total","Total population is based on the de facto definition of population, which counts all residents regardless of legal status or citizenship. The values shown are midyear estimates.","World Population Prospects, United Nations (UN), uri: https://population.un.org/wpp/, publisher: UN Population Division;
Statistical databases and publications from national statistical offices, National Statistical Offices, uri: https://unstats.un.org/home/nso_sites/, publisher: National Statistical Offices;
Eurostat: Demographic Statistics, Eurostat (ESTAT), uri: https://ec.europa.eu/eurostat/data/database?node_code=earn_ses_monthly, publisher: Eurostat;
Population and Vital Statistics Report (various years), United Nations (UN), uri: https://unstats.un.org, publisher: UN Statistics Division",Health: Population: Structure,WDI,Unit,Annual,Sum,"Methodology: Population estimates are usually based on national population censuses, and estimates of fertility, mortality and migration.
Errors and undercounting in census occur even in high-income countries.  In developing countries errors may be substantial because of limits in the transport, communications, and other resources required to conduct and analyze a full census.
The quality and reliability of official demographic data are also affected by public trust in the government, government commitment to full and accurate enumeration, confidentiality and protection against misuse of census data, and census agencies' independence from political influence. Moreover, comparability of population indicators is limited by differences in the concepts, definitions, collection procedures, and estimation methods used by national statistical agencies and other organizations that collect the data.
The currentness of a census and the availability of complementary data from surveys or registration systems are objective ways to judge demographic data quality. Some European countries' registration systems offer complete information on population in the absence of a census.
The United Nations Statistics Division monitors the completeness of vital registration systems. Some developing countries have made progress over the last 60 years, but others still have deficiencies in civil registration systems.
International migration is the only other factor besides birth and death rates that directly determines a country's population change. Estimating migration is difficult. At any time many people are located outside their home country as tourists, workers, or refugees or for other reasons. Standards for the duration and purpose of international moves that qualify as migration vary, and estimates require information on flows into and out of countries that is difficult to collect.
One of the major data sources of this indicator is UN Population Division's World Population Prospects, which use the cohort component method to produce population estimates and projections.
Population projections, starting from a base year are projected forward using assumptions of mortality, fertility, and migration by age and sex through 2050, based on the UN Population Division's World Population Prospects database medium variant.
Statistical concept(s): Estimates of total population describe the size of total population. Population estimates are dependent on the demographic components of change that are fertility, mortality and migration. As the size of population continues to change throughout the time even within a year, a reference time in the year that the estimate refers to is needed, such as mid-year, end-year or beginning of year. The values shown are midyear estimates.","Increases in human population, whether as a result of immigration or more births than deaths, can impact natural resources and social infrastructure.  This can place pressure on a country's sustainability.  A significant growth in population will negatively impact the availability of land for agricultural production, and will aggravate demand for food, energy, water, social services, and infrastructure. On the other hand, decreasing population size - a result of fewer births than deaths, and people moving out of a country - can impact a government's commitment to maintain services and infrastructure.","Current population estimates for developing countries that lack (i) reliable recent census data, and (ii) pre- and post-census estimates for countries with census data, are provided by the United Nations Population Division and other agencies. 

The cohort component method - a standard method for estimating and projecting population - requires fertility, mortality, and net migration data, often collected from sample surveys, which can be small or limited in coverage. Population estimates are from demographic modeling and so are susceptible to biases and errors from shortcomings in both the model and the data.

Because future trends cannot be known with certainty, population projections have a wide range of uncertainty.",Relevance to gender indicator: disaggregating the population composition by gender will help a country in projecting its demand for social services on a gender basis.,,https://creativecommons.org/licenses/by/4.0/
AG.SRF.TOTL.K2,CC BY-4.0,Surface area (sq. km),"Surface area is a country's total area, including areas under inland bodies of water and some coastal waterways.","FAO electronic files and web site, Food and Agriculture Organization of the United Nations (FAO), publisher: Food and Agriculture Organization of the United Nations (FAO)",Environment: Land use,WDI,square kilometers,Annual,Sum,"Methodology: Total land area includes inland water bodies such as major rivers and lakes. Variations from year to year may be due to updated or revised data rather than to change in area. Including areas of former states; for example, the areas of the Union of Soviet Socialist Republics (USSR) are counted in Russian Federationand other successor states.","Total surface area is particularly important for understanding an economy's agricultural capacity and the environmental effects of human activity. Innovations in satellite mapping and computer databases have resulted in more precise measurements of land and water areas.











Population, surface area, income, and output are basic measures of the size of an economy. They also provide a broad indication of actual and potential resources. Land area is therefore used as one of the major indicator to normalize other indicators.","The data are collected by the Food and Agriculture Organization (FAO) of the United Nations through annual questionnaires. The FAO tries to impose standard definitions and reporting methods, but complete consistency across countries and over time is not possible.







The data collected from official national sources through the questionnaire are supplemented with information from official secondary data sources. The secondary sources cover official country data from websites of national ministries, national publications and related country data reported by various international organizations.",,Areas of former states are included in the successor states.,https://creativecommons.org/licenses/by/4.0/
NY.GDP.MKTP.PP.CD,CC BY-4.0,"GDP, PPP (current international $)","This indicator provides values for gross domestic product (GDP) expressed in current international dollars, converted by purchasing power parities (PPPs). PPPs account for the different price levels across countries and thus PPP-based comparisons of economic output are more appropriate for comparing the output of economies and the average material well-being of their inhabitants than exchange-rate based comparisons.  

Gross domestic product is the total income earned through the production of goods and services in an economic territory during an accounting period. It can be measured in three different ways: using either the expenditure approach, the income approach, or the production approach. This series has been linked to produce a consistent time series to counteract breaks in series over time due to changes in base years, source data and methodologies. Thus, it may not be comparable with other national accounts series in the database for historical years. This indicator is expressed in current prices, meaning no adjustment has been made to account for price changes over time. The PPP conversion factor is a currency conversion factor and a spatial price deflator. PPPs convert different currencies to a common currency and, in the process of conversion, equalize their purchasing power by eliminating the differences in price levels between countries, thereby allowing volume or output comparisons of GDP and its expenditure components.","International Comparison Program (ICP), World Bank (WB), uri: https://www.worldbank.org/en/programs/icp/data, note: This information is for ICP’s PPPs utilized in WDI, publisher: International Comparison Program (ICP), data accessed: May 30, 2024, date published: May 30, 2024;
The Eurostat PPP Programme, Eurostat (ESTAT), uri: https://ec.europa.eu/eurostat/databrowser/explore/all/all_themes, publisher: Eurostat, data accessed: Periodical update;
The OECD PPP Programme, Organisation for Economic Co-operation and Development (OECD), uri: https://data-https://data-explorer.oecd.org/, publisher: OECD, data accessed: Periodical update;
Staff estimates, World Bank (WB);
National Accounts data files, Organisation for Economic Co-operation and Development (OECD);
World Economic Outlook database, International Monetary Fund (IMF)",Economic Policy & Debt: Purchasing power parity,WDI,Current international $,Annual,,"Methodology: The  International Comparison Program (ICP) estimates PPPs for the world’s countries. The ICP is conducted as a global partnership of countries, multilateral agencies, and academia. The recent 2021 ICP comparison covered 176 countries, including 49 Eurostat-OECD countries. For countries that have not participated in ICP comparisons, the PPP are imputed based on a regression model. ICP estimated PPPs cover years from 2011 to 2021. WDI extrapolates 2011 PPPs for years earlier years, and 2021 PPPs for later years. For the member countries of Eurostat-OECD PPP Programme, PPP conversion factors are periodically updated based on the organizations’ databases. 

National accounts are compiled in accordance with international standards: System of National Accounts, 2008 or 1993 versions. Specific information on how countries compile their national accounts can be found on the IMF website: https://dsbb.imf.org/  Linked series have been smoothed to remove breaks resulting from changes in base years, data sources or compilation methods. The linking is performed using historical nominal growth rates from archived WDI databases. 

Statistical concept(s): PPPs are primarily used to convert the national accounts data of economies, such as GDP and its expenditure components, into a common currency.  In the process of conversion, they control for differences in the price levels of economies, and thus equalize purchasing power. PPP-based comparisons of economic output differ from market exchange rate-based comparisons as the latter do not distinguish between the relative price levels of different items in economies. Overall price levels are normally higher in higher-income economies than they are in lower-income economies (Balassa-Samuelson effect), mostly because of the large differences in price levels for non-traded products. If no account is taken of the larger price level differences for non-traded products when converting GDP to a common currency, the size of higher-income economies with high price levels will be overstated and the size of lower-income economies with low price levels will be understated. No distinction is made between traded products and non-traded products when market exchange rates are used to convert GDP to a common currency: the rate is the same for all products. PPP-converted GDP does not have this bias because PPPs account for the different price levels of traded products and non-traded products. Thus, PPPs are more appropriate for comparing the output of economies and the average material well-being of their inhabitants and are also less impacted by the potential volatility of market exchange rates. PPPs are calculated by the International Comparison Program (ICP) based on the prices of goods and services within an economy and national accounts expenditures. 

The  conceptual elements of the SNA (System of National Accounts) measure what takes place in the economy, between which agents, and for what purpose. At the heart of the SNA is the production of goods and services. These may be used for consumption in the period to which the accounts relate or may be accumulated for use in a later period. In simple terms, the amount of value added generated by production represents GDP. The income corresponding to GDP is distributed to the various agents or groups of agents as income and it is the process of distributing and redistributing income that allows one agent to consume the goods and services produced by another agent or to acquire goods and services for later consumption. The way in which the SNA captures this pattern of economic flows is to identify the activities concerned by recognizing the institutional units in the economy and by specifying the structure of accounts capturing the transactions relevant to one stage or another of the process by which goods and services are produced and ultimately consumed.","PPPs are used to convert national accounts data from different countries, such as GDP and its expenditure components, into a common currency, while also eliminating the effect of price level differences between countries. PPPs are also used to derive price level indexes (PLIs), the ratio of a country’s PPP to its market exchange rate, to directly compare price levels across countries.
The PPP-based expenditures to which they give rise are primarily used to make spatial comparisons of volume and per capita consumption or levels of GDP and its expenditure components across countries.  PPP-based indicators are used for national, regional, and global policy making and analysis across the socioeconomic spectrum from poverty and inequality, to health and education, to energy and climate, through to economic growth, labor, productivity, trade, competitiveness, and infrastructure. A number of Sustainable Development Goals use PPP-based indicators to measure development progress. 

This indicator is related to the national accounts, which are critical for understanding and managing a country's economy. They provide a framework for the analysis of economic performance. National accounts are the basis for estimating the Gross Domestic Product (GDP) and Gross National Income (GNI), which are the most widely used indicator of economic performance. They are essential for government policymakers, providing the data needed to design and assess fiscal and monetary policies; and are also used by businesses and investors to assess the economic climate and make investment decisions. NAS enable comparison between economies, which is crucial for international trade, investment decisions, and economic competitiveness. More specifically, this indicator is related to national accounts aggregates. Gross Domestic Product (GDP), Gross National Income (GNI), and other aggregates provide a snapshot of the size and health of an economy by measuring the total economic activity within a country. They can thus be used by policymakers to design and implement economic policies, as they reflect the overall economic performance and can indicate the need for intervention in certain areas. Aggregates also allow for comparisons between different economies, which can be useful for trade negotiations, investment decisions, and economic benchmarking. By examining aggregates over time, economists and analysts can identify trends, cycles, and potential areas of concern within an economy, and investors can use national accounts aggregates to assess the potential risks and returns of investing in a particular country. Overall, national accounts aggregates are fundamental tools for economic analysis, policy formulation, and decision-making at both the national and international levels.",,,,https://creativecommons.org/licenses/by/4.0/
